vehicle_id,normalized_plate,normalized_chassis,make,model,year,county_code,plate_category,source,reserve_price_kes,confidence,listing_type,extraction_method,plate_source_count,chassis_plate_count,is_govt_plate,has_chassis,has_price,fraud_label,fraud_confidence,fraud_reason,fraud_evidence,label_source,clean_label,label_noise
60612,KDJ158V,,,,0,KDJ,PRIVATE,family_bank,500000,0.85,BANK_REPOSSESSION,unknown,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
4250,KDN269V,,,,0,KDN,PRIVATE,family_bank,0,0.85,BANK_REPOSSESSION,unknown,1,1,0,0,0,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
77856,KCL312N,,,,0,KCL,PRIVATE,family_bank,0,0.85,BANK_REPOSSESSION,unknown,1,1,0,0,0,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
53112,KDH359R,,Isuzu,Mazda,0,KDH,PRIVATE,family_bank,4000000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
95938,KCX387A,,Nissan,SCANIA,0,KCX,PRIVATE,family_bank,5500000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
70917,KDR359T,,Mercedes,Benz,0,KDR,PRIVATE,family_bank,850000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
96772,SKP2T,,,,0,SKP,PRIVATE,family_bank,4300000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
60612,KDJ158V,,,,0,KDJ,PRIVATE,family_bank,500000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
4250,KDN269V,,,,0,KDN,PRIVATE,family_bank,4000000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
77856,KCL312N,,,,0,KCL,PRIVATE,family_bank,950000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
53112,KDH359R,,Isuzu,Mazda,0,KDH,PRIVATE,family_bank,4000000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
95938,KCX387A,,Nissan,SCANIA,0,KCX,PRIVATE,family_bank,5500000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
70917,KDR359T,,Mercedes,Benz,0,KDR,PRIVATE,family_bank,850000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
96772,SKP2T,,,,0,SKP,PRIVATE,family_bank,4300000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
60612,KDJ158V,,,,0,KDJ,PRIVATE,family_bank,500000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
4250,KDN269V,,,,0,KDN,PRIVATE,family_bank,4000000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
77856,KCL312N,,,,0,KCL,PRIVATE,family_bank,950000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
53112,KDH359R,,Isuzu,Mazda,0,KDH,PRIVATE,family_bank,4000000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
95938,KCX387A,,Nissan,SCANIA,0,KCX,PRIVATE,family_bank,5500000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
70917,KDR359T,,Mercedes,Benz,0,KDR,PRIVATE,family_bank,850000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
96772,SKP2T,,,,0,SKP,PRIVATE,family_bank,4300000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
60612,KDJ158V,,,,0,KDJ,PRIVATE,family_bank,500000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
4250,KDN269V,,,,0,KDN,PRIVATE,family_bank,4000000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
77856,KCL312N,,,,0,KCL,PRIVATE,family_bank,950000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
53112,KDH359R,,Isuzu,Mazda,0,KDH,PRIVATE,family_bank,4000000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
95938,KCX387A,,Nissan,SCANIA,0,KCX,PRIVATE,family_bank,5500000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
70917,KDR359T,,Mercedes,Benz,0,KDR,PRIVATE,family_bank,850000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
96772,SKP2T,,,,0,SKP,PRIVATE,family_bank,4300000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
60612,KDJ158V,,,,0,KDJ,PRIVATE,family_bank,500000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
4250,KDN269V,,,,0,KDN,PRIVATE,family_bank,4000000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
77856,KCL312N,,,,0,KCL,PRIVATE,family_bank,950000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
29490,KDC687F,,,,0,KDC,PRIVATE,equity_bank,2210000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
10967,KDG847F,,,,0,KDG,PRIVATE,equity_bank,3100000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
26636,KBR093R,,,,0,KBR,PRIVATE,equity_bank,6700000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
44379,KDB508Z,,,,0,KDB,PRIVATE,equity_bank,3000000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
38998,KCY201F,,,,0,KCY,PRIVATE,equity_bank,13000000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
75298,KCY202F,,,,0,KCY,PRIVATE,equity_bank,550000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
13839,KCV606H,,,,0,KCV,PRIVATE,equity_bank,650000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
69408,KDA076A,,,,0,KDA,PRIVATE,equity_bank,2300000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
15012,KCY277C,,,,0,KCY,PRIVATE,equity_bank,2320000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
1233,KCY279C,,,,0,KCY,PRIVATE,equity_bank,2330000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
57477,KCY285C,,,,0,KCY,PRIVATE,equity_bank,2100000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
58499,KCY384F,,,,0,KCY,PRIVATE,equity_bank,2070000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
74485,KDA446W,,FAW,CA1073,0,KDA,PRIVATE,kcb_bank,850000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
26630,KDK106X,,FAW,CA1073,0,KDK,PRIVATE,kcb_bank,3790000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
68380,KDD124V,,,,0,KDD,PRIVATE,kcb_bank,1600000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
5134,KDG126P,,,,0,KDG,PRIVATE,kcb_bank,2900000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
2339,KDQ331V,,,,0,KDQ,PRIVATE,kcb_bank,0,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,0,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
79494,SX4S,,,,0,SX,PRIVATE,kcb_bank,0,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,0,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
6550,YA22S,,,,0,YA,PRIVATE,kcb_bank,0,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,0,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
8736,KDB317W,,,,0,KDB,PRIVATE,kcb_bank,0,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,0,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
81658,KDK631F,,,,0,KDK,PRIVATE,kcb_bank,0,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,0,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
66616,KDK498Z,,,,0,KDK,PRIVATE,kcb_bank,1200,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
48859,KCZ584A,,,,0,KCZ,PRIVATE,coop_bank,250000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
94353,KCU346A,,,,0,KCU,PRIVATE,coop_bank,270000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
3655,KCZ588A,,,,0,KCZ,PRIVATE,coop_bank,320000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
52982,KCU348A,,,,0,KCU,PRIVATE,coop_bank,350000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
86022,KCZ595A,,,,0,KCZ,PRIVATE,coop_bank,350000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
12413,KCZ587A,,,,0,KCZ,PRIVATE,coop_bank,380000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
76735,KCZ572A,,,,0,KCZ,PRIVATE,coop_bank,500000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
25534,KCU301A,,,,0,KCU,PRIVATE,coop_bank,400000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
56323,KCZ590A,,,,0,KCZ,PRIVATE,coop_bank,470000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
53112,KDH359R,,Isuzu,Mazda,0,KDH,PRIVATE,family_bank,4000000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
95938,KCX387A,,Nissan,SCANIA,0,KCX,PRIVATE,family_bank,5500000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
70917,KDR359T,,Mercedes,Benz,0,KDR,PRIVATE,family_bank,850000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
96772,SKP2T,,,,0,SKP,PRIVATE,family_bank,4300000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
60612,KDJ158V,,,,0,KDJ,PRIVATE,family_bank,500000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
4250,KDN269V,,,,0,KDN,PRIVATE,family_bank,4000000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
77856,KCL312N,,,,0,KCL,PRIVATE,family_bank,950000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
53112,KDH359R,,Isuzu,Mazda,0,KDH,PRIVATE,family_bank,4000000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
95938,KCX387A,,Nissan,SCANIA,0,KCX,PRIVATE,family_bank,5500000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
70917,KDR359T,,Mercedes,Benz,0,KDR,PRIVATE,family_bank,850000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
96772,SKP2T,,,,0,SKP,PRIVATE,family_bank,4300000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
60612,KDJ158V,,,,0,KDJ,PRIVATE,family_bank,500000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
4250,KDN269V,,,,0,KDN,PRIVATE,family_bank,4000000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
77856,KCL312N,,,,0,KCL,PRIVATE,family_bank,950000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
53112,KDH359R,,Isuzu,Mazda,0,KDH,PRIVATE,family_bank,4000000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
95938,KCX387A,,Nissan,SCANIA,0,KCX,PRIVATE,family_bank,5500000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
70917,KDR359T,,Mercedes,Benz,0,KDR,PRIVATE,family_bank,850000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
96772,SKP2T,,,,0,SKP,PRIVATE,family_bank,4300000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
60612,KDJ158V,,,,0,KDJ,PRIVATE,family_bank,500000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
4250,KDN269V,,,,0,KDN,PRIVATE,family_bank,4000000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
77856,KCL312N,,,,0,KCL,PRIVATE,family_bank,950000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
67561,NE12S,,FAW,CA,0,NE,PRIVATE,westminster_auction,0,0.8,AUCTION_LISTING,crawl4ai,1,1,0,0,0,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
97712,KGC10S,,FAW,CA,0,KGC,PRIVATE,westminster_auction,0,0.8,AUCTION_LISTING,crawl4ai,1,1,0,0,0,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
29490,KDC687F,,,,0,KDC,PRIVATE,equity_bank,2210000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
10967,KDG847F,,,,0,KDG,PRIVATE,equity_bank,3100000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
26636,KBR093R,,,,0,KBR,PRIVATE,equity_bank,6700000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
44379,KDB508Z,,,,0,KDB,PRIVATE,equity_bank,3000000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
38998,KCY201F,,,,0,KCY,PRIVATE,equity_bank,13000000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
75298,KCY202F,,,,0,KCY,PRIVATE,equity_bank,550000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
13839,KCV606H,,,,0,KCV,PRIVATE,equity_bank,650000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
69408,KDA076A,,,,0,KDA,PRIVATE,equity_bank,2300000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
15012,KCY277C,,,,0,KCY,PRIVATE,equity_bank,2320000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
1233,KCY279C,,,,0,KCY,PRIVATE,equity_bank,2330000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
57477,KCY285C,,,,0,KCY,PRIVATE,equity_bank,2100000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
58499,KCY384F,,,,0,KCY,PRIVATE,equity_bank,2070000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
2518,KCZ568A,,,,0,KCZ,PRIVATE,coop_bank,490000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,1,0.0,,[],ORGANIC_MULTI_SOURCE,0,1
95248,KCZ592A,,,,0,KCZ,PRIVATE,coop_bank,500000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
32640,KCZ594A,,,,0,KCZ,PRIVATE,coop_bank,660000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
77792,KCZ589A,,,,0,KCZ,PRIVATE,coop_bank,677000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,1,0.0,,[],ORGANIC_MULTI_SOURCE,0,1
79372,KCU313A,,,,0,KCU,PRIVATE,coop_bank,800000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
66511,KCU315A,,,,0,KCU,PRIVATE,coop_bank,840000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
38520,KCZ695A,,,,0,KCZ,PRIVATE,coop_bank,960000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
67278,KCU458H,,,,0,KCU,PRIVATE,coop_bank,980000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
56,KCZ577A,,,,0,KCZ,PRIVATE,coop_bank,1000000,0.85,BANK_REPOSSESSION,crawl4ai,1,1,0,0,1,0,0.0,,[],ORGANIC_MULTI_SOURCE,0,0
